id,date,route,vessel_class,rate,bdi,bci,bpi,bsi,bunker_price,coal_price,usd_index
9333,2021-11-02,Australia-Paradip,Supramax,43.64,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9334,2021-11-02,Australia-Paradip,Panamax,34.73,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9335,2021-11-02,Australia-Paradip,Capesize,26.32,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9336,2021-11-02,Australia-Vizag,Handysize,57.0,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9337,2021-11-02,Australia-Vizag,Supramax,44.0,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9338,2021-11-02,Australia-Vizag,Panamax,35.03,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9339,2021-11-02,Australia-Vizag,Capesize,27.59,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9340,2021-11-02,Australia-Gangavaram,Handysize,56.86,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9341,2021-11-02,Australia-Gangavaram,Supramax,43.38,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9342,2021-11-02,Australia-Gangavaram,Panamax,34.52,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9343,2021-11-02,Australia-Gangavaram,Capesize,26.55,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9344,2021-11-02,Australia-Dhamra,Handysize,56.97,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9345,2021-11-02,Australia-Dhamra,Supramax,43.15,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9346,2021-11-02,Australia-Dhamra,Panamax,34.85,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9347,2021-11-02,Australia-Dhamra,Capesize,27.08,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9348,2021-11-02,Australia-Haldia,Handysize,57.5,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9349,2021-11-02,Australia-Haldia,Supramax,43.89,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9350,2021-11-02,Australia-Haldia,Panamax,35.79,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9351,2021-11-02,Indonesia-Paradip,Handysize,42.45,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9352,2021-11-02,Indonesia-Paradip,Supramax,31.82,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9353,2021-11-02,Indonesia-Paradip,Panamax,25.42,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9354,2021-11-02,Indonesia-Paradip,Capesize,19.19,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9355,2021-11-02,Indonesia-Vizag,Handysize,42.95,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9356,2021-11-02,Indonesia-Vizag,Supramax,31.4,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9357,2021-11-02,Indonesia-Vizag,Panamax,24.45,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9358,2021-11-02,Indonesia-Vizag,Capesize,18.48,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9359,2021-11-02,Indonesia-Dhamra,Handysize,44.05,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9360,2021-11-02,Indonesia-Dhamra,Supramax,32.04,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9361,2021-11-02,Indonesia-Dhamra,Panamax,25.11,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9362,2021-11-02,Indonesia-Dhamra,Capesize,19.12,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9363,2021-11-02,US_East_Coast-Paradip,Panamax,61.31,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9364,2021-11-02,US_East_Coast-Paradip,Capesize,47.87,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9365,2021-11-02,US_East_Coast-Vizag,Panamax,60.91,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9366,2021-11-02,US_East_Coast-Vizag,Capesize,47.37,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9367,2021-11-02,Mozambique-Paradip,Handysize,54.93,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9368,2021-11-02,Mozambique-Paradip,Supramax,40.43,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9369,2021-11-02,Mozambique-Paradip,Panamax,33.41,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9370,2021-11-02,Mozambique-Paradip,Capesize,25.08,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9371,2021-11-02,Russia_Far_East-Vizag,Handysize,57.89,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9372,2021-11-02,Russia_Far_East-Vizag,Supramax,44.45,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9373,2021-11-02,Russia_Far_East-Vizag,Panamax,36.25,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9374,2021-11-02,Russia_Far_East-Vizag,Capesize,27.8,3991.3,4586.0,3709.0,3267.0,665.53,333.88,95.97
9375,2021-11-03,Australia-Paradip,Handysize,57.85,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9376,2021-11-03,Australia-Paradip,Supramax,44.12,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9377,2021-11-03,Australia-Paradip,Panamax,35.14,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9378,2021-11-03,Australia-Paradip,Capesize,26.44,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9379,2021-11-03,Australia-Vizag,Handysize,57.47,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9380,2021-11-03,Australia-Vizag,Supramax,43.55,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9381,2021-11-03,Australia-Vizag,Panamax,35.79,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9382,2021-11-03,Australia-Vizag,Capesize,25.18,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9383,2021-11-03,Australia-Gangavaram,Handysize,56.67,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9384,2021-11-03,Australia-Gangavaram,Supramax,44.04,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9385,2021-11-03,Australia-Gangavaram,Panamax,35.42,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9386,2021-11-03,Australia-Gangavaram,Capesize,27.04,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9387,2021-11-03,Australia-Dhamra,Handysize,57.1,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9388,2021-11-03,Australia-Dhamra,Supramax,44.6,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9389,2021-11-03,Australia-Dhamra,Panamax,35.68,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9390,2021-11-03,Australia-Dhamra,Capesize,26.75,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9391,2021-11-03,Australia-Haldia,Handysize,57.86,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9392,2021-11-03,Australia-Haldia,Supramax,44.21,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9393,2021-11-03,Australia-Haldia,Panamax,36.45,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9394,2021-11-03,Indonesia-Paradip,Handysize,43.29,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9395,2021-11-03,Indonesia-Paradip,Supramax,32.4,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9396,2021-11-03,Indonesia-Paradip,Panamax,25.67,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9397,2021-11-03,Indonesia-Paradip,Capesize,18.31,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9398,2021-11-03,Indonesia-Vizag,Handysize,41.95,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9399,2021-11-03,Indonesia-Vizag,Supramax,31.53,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9400,2021-11-03,Indonesia-Vizag,Panamax,26.05,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9401,2021-11-03,Indonesia-Vizag,Capesize,18.3,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9402,2021-11-03,Indonesia-Dhamra,Handysize,44.12,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9403,2021-11-03,Indonesia-Dhamra,Supramax,32.2,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9404,2021-11-03,Indonesia-Dhamra,Panamax,26.66,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9405,2021-11-03,Indonesia-Dhamra,Capesize,18.45,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9406,2021-11-03,US_East_Coast-Paradip,Panamax,61.13,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9407,2021-11-03,US_East_Coast-Paradip,Capesize,47.12,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9408,2021-11-03,US_East_Coast-Vizag,Panamax,61.57,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9409,2021-11-03,US_East_Coast-Vizag,Capesize,46.81,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9410,2021-11-03,Mozambique-Paradip,Handysize,54.52,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9411,2021-11-03,Mozambique-Paradip,Supramax,41.53,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9412,2021-11-03,Mozambique-Paradip,Panamax,34.44,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9413,2021-11-03,Mozambique-Paradip,Capesize,24.86,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9414,2021-11-03,Russia_Far_East-Vizag,Handysize,58.23,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9415,2021-11-03,Russia_Far_East-Vizag,Supramax,44.64,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9416,2021-11-03,Russia_Far_East-Vizag,Panamax,36.52,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9417,2021-11-03,Russia_Far_East-Vizag,Capesize,26.72,4068.5,4421.0,3919.0,3334.0,642.11,342.1,95.79
9418,2021-11-04,Australia-Paradip,Handysize,58.47,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9419,2021-11-04,Australia-Paradip,Supramax,45.95,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9420,2021-11-04,Australia-Paradip,Panamax,36.3,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9421,2021-11-04,Australia-Paradip,Capesize,26.18,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9422,2021-11-04,Australia-Vizag,Handysize,58.17,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9423,2021-11-04,Australia-Vizag,Supramax,45.18,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9424,2021-11-04,Australia-Vizag,Panamax,36.39,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9425,2021-11-04,Australia-Vizag,Capesize,26.17,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9426,2021-11-04,Australia-Gangavaram,Handysize,58.88,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9427,2021-11-04,Australia-Gangavaram,Supramax,45.03,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9428,2021-11-04,Australia-Gangavaram,Panamax,36.19,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9429,2021-11-04,Australia-Gangavaram,Capesize,25.41,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9430,2021-11-04,Australia-Dhamra,Handysize,59.0,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9431,2021-11-04,Australia-Dhamra,Supramax,44.63,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9432,2021-11-04,Australia-Dhamra,Panamax,36.94,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9433,2021-11-04,Australia-Dhamra,Capesize,27.05,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9434,2021-11-04,Australia-Haldia,Handysize,60.56,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9435,2021-11-04,Australia-Haldia,Supramax,44.77,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9436,2021-11-04,Australia-Haldia,Panamax,37.32,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9437,2021-11-04,Indonesia-Paradip,Handysize,45.12,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9438,2021-11-04,Indonesia-Paradip,Supramax,34.64,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9439,2021-11-04,Indonesia-Paradip,Panamax,27.22,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9440,2021-11-04,Indonesia-Paradip,Capesize,19.23,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9441,2021-11-04,Indonesia-Vizag,Handysize,45.33,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9442,2021-11-04,Indonesia-Vizag,Supramax,33.14,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9443,2021-11-04,Indonesia-Vizag,Panamax,26.11,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9444,2021-11-04,Indonesia-Vizag,Capesize,17.94,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9445,2021-11-04,Indonesia-Dhamra,Handysize,45.19,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9446,2021-11-04,Indonesia-Dhamra,Supramax,33.73,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9447,2021-11-04,Indonesia-Dhamra,Panamax,27.42,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9448,2021-11-04,Indonesia-Dhamra,Capesize,18.39,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9449,2021-11-04,US_East_Coast-Paradip,Panamax,62.1,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9450,2021-11-04,US_East_Coast-Paradip,Capesize,46.45,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9451,2021-11-04,US_East_Coast-Vizag,Panamax,62.27,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9452,2021-11-04,US_East_Coast-Vizag,Capesize,47.46,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9453,2021-11-04,Mozambique-Paradip,Handysize,57.17,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9454,2021-11-04,Mozambique-Paradip,Supramax,43.35,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9455,2021-11-04,Mozambique-Paradip,Panamax,34.85,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9456,2021-11-04,Mozambique-Paradip,Capesize,24.95,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9457,2021-11-04,Russia_Far_East-Vizag,Handysize,61.38,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9458,2021-11-04,Russia_Far_East-Vizag,Supramax,45.77,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9459,2021-11-04,Russia_Far_East-Vizag,Panamax,37.5,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9460,2021-11-04,Russia_Far_East-Vizag,Capesize,28.11,4140.7,4497.0,4095.0,3522.0,649.38,350.61,95.71
9461,2021-11-05,Australia-Paradip,Handysize,57.5,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9462,2021-11-05,Australia-Paradip,Supramax,44.1,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9463,2021-11-05,Australia-Paradip,Panamax,34.99,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9464,2021-11-05,Australia-Paradip,Capesize,25.25,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9465,2021-11-05,Australia-Vizag,Handysize,58.13,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9466,2021-11-05,Australia-Vizag,Supramax,44.48,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9467,2021-11-05,Australia-Vizag,Panamax,34.65,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9468,2021-11-05,Australia-Vizag,Capesize,25.63,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9469,2021-11-05,Australia-Gangavaram,Handysize,57.17,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9470,2021-11-05,Australia-Gangavaram,Supramax,43.7,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9471,2021-11-05,Australia-Gangavaram,Panamax,35.5,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9472,2021-11-05,Australia-Gangavaram,Capesize,25.86,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9473,2021-11-05,Australia-Dhamra,Handysize,57.57,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9474,2021-11-05,Australia-Dhamra,Supramax,44.24,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9475,2021-11-05,Australia-Dhamra,Panamax,34.88,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9476,2021-11-05,Australia-Dhamra,Capesize,25.5,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9477,2021-11-05,Australia-Haldia,Handysize,59.04,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9478,2021-11-05,Australia-Haldia,Supramax,45.34,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9479,2021-11-05,Australia-Haldia,Panamax,35.06,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9480,2021-11-05,Indonesia-Paradip,Handysize,44.46,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9481,2021-11-05,Indonesia-Paradip,Supramax,32.62,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9482,2021-11-05,Indonesia-Paradip,Panamax,24.59,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9483,2021-11-05,Indonesia-Paradip,Capesize,16.37,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9484,2021-11-05,Indonesia-Vizag,Handysize,43.99,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9485,2021-11-05,Indonesia-Vizag,Supramax,32.24,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9486,2021-11-05,Indonesia-Vizag,Panamax,24.47,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9487,2021-11-05,Indonesia-Vizag,Capesize,16.45,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9488,2021-11-05,Indonesia-Dhamra,Handysize,45.0,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9489,2021-11-05,Indonesia-Dhamra,Supramax,32.53,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9490,2021-11-05,Indonesia-Dhamra,Panamax,24.2,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9491,2021-11-05,Indonesia-Dhamra,Capesize,16.64,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9492,2021-11-05,US_East_Coast-Paradip,Panamax,60.74,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9493,2021-11-05,US_East_Coast-Paradip,Capesize,46.12,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9494,2021-11-05,US_East_Coast-Vizag,Panamax,59.96,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9495,2021-11-05,US_East_Coast-Vizag,Capesize,45.79,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9496,2021-11-05,Mozambique-Paradip,Handysize,55.46,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9497,2021-11-05,Mozambique-Paradip,Supramax,41.8,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9498,2021-11-05,Mozambique-Paradip,Panamax,32.35,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9499,2021-11-05,Mozambique-Paradip,Capesize,24.02,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9500,2021-11-05,Russia_Far_East-Vizag,Handysize,59.75,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9501,2021-11-05,Russia_Far_East-Vizag,Supramax,45.53,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9502,2021-11-05,Russia_Far_East-Vizag,Panamax,35.32,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9503,2021-11-05,Russia_Far_East-Vizag,Capesize,25.42,3837.4,3971.0,3632.0,3369.0,649.61,351.85,95.27
9504,2021-11-08,Australia-Paradip,Handysize,55.85,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9505,2021-11-08,Australia-Paradip,Supramax,43.01,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9506,2021-11-08,Australia-Paradip,Panamax,37.0,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9507,2021-11-08,Australia-Paradip,Capesize,25.81,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9508,2021-11-08,Australia-Vizag,Handysize,55.24,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9509,2021-11-08,Australia-Vizag,Supramax,41.91,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9510,2021-11-08,Australia-Vizag,Panamax,36.25,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9511,2021-11-08,Australia-Vizag,Capesize,25.32,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9512,2021-11-08,Australia-Gangavaram,Handysize,55.91,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9513,2021-11-08,Australia-Gangavaram,Supramax,42.04,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9514,2021-11-08,Australia-Gangavaram,Panamax,36.06,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9515,2021-11-08,Australia-Gangavaram,Capesize,26.24,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9516,2021-11-08,Australia-Dhamra,Handysize,56.67,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9517,2021-11-08,Australia-Dhamra,Supramax,42.32,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9518,2021-11-08,Australia-Dhamra,Panamax,37.31,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9519,2021-11-08,Australia-Dhamra,Capesize,25.13,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9520,2021-11-08,Australia-Haldia,Handysize,56.1,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9521,2021-11-08,Australia-Haldia,Supramax,42.85,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9522,2021-11-08,Australia-Haldia,Panamax,36.84,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9523,2021-11-08,Indonesia-Paradip,Handysize,42.11,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9524,2021-11-08,Indonesia-Paradip,Supramax,30.89,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9525,2021-11-08,Indonesia-Paradip,Panamax,26.74,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9526,2021-11-08,Indonesia-Paradip,Capesize,17.31,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9527,2021-11-08,Indonesia-Vizag,Handysize,41.58,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9528,2021-11-08,Indonesia-Vizag,Supramax,30.52,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9529,2021-11-08,Indonesia-Vizag,Panamax,25.53,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9530,2021-11-08,Indonesia-Vizag,Capesize,17.46,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9531,2021-11-08,Indonesia-Dhamra,Handysize,42.04,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9532,2021-11-08,Indonesia-Dhamra,Supramax,30.66,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9533,2021-11-08,Indonesia-Dhamra,Panamax,26.39,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9534,2021-11-08,Indonesia-Dhamra,Capesize,17.4,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9535,2021-11-08,US_East_Coast-Paradip,Panamax,62.06,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9536,2021-11-08,US_East_Coast-Paradip,Capesize,46.85,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9537,2021-11-08,US_East_Coast-Vizag,Panamax,62.84,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9538,2021-11-08,US_East_Coast-Vizag,Capesize,44.61,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9539,2021-11-08,Mozambique-Paradip,Handysize,53.22,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9540,2021-11-08,Mozambique-Paradip,Supramax,40.65,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9541,2021-11-08,Mozambique-Paradip,Panamax,34.4,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9542,2021-11-08,Mozambique-Paradip,Capesize,24.34,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9543,2021-11-08,Russia_Far_East-Vizag,Handysize,57.94,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9544,2021-11-08,Russia_Far_East-Vizag,Supramax,43.13,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9545,2021-11-08,Russia_Far_East-Vizag,Panamax,37.59,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9546,2021-11-08,Russia_Far_East-Vizag,Capesize,27.22,3858.7,4122.0,4071.0,3147.0,644.83,343.82,95.52
9547,2021-11-09,Australia-Paradip,Handysize,56.99,3783.4,4213.0,3516.0,3342.0,639.71,341.33,95.99
9548,2021-11-09,Australia-Paradip,Supramax,43.72,3783.4,4213.0,3516.0,3342.0,639.71,341.33,95.99
9549,2021-11-09,Australia-Paradip,Panamax,33.86,3783.4,4213.0,3516.0,3342.0,639.71,341.33,95.99
9550,2021-11-09,Australia-Paradip,Capesize,26.19,3783.4,4213.0,3516.0,3342.0,639.71,341.33,95.99
9551,2021-11-09,Australia-Vizag,Handysize,57.71,3783.4,4213.0,3516.0,3342.0,639.71,341.33,95.99
9552,2021-11-09,Australia-Vizag,Supramax,43.54,3783.4,4213.0,3516.0,3342.0,639.71,341.33,95.99
9553,2021-11-09,Australia-Vizag,Panamax,33.81,3783.4,4213.0,3516.0,3342.0,639.71,341.33,95.99
9554,2021-11-09,Australia-Vizag,Capesize,24.73,3783.4,4213.0,3516.0,3342.0,639.71,341.33,95.99
9555,2021-11-09,Australia-Gangavaram,Handysize,57.79,3783.4,4213.0,3516.0,3342.0,639.71,341.33,95.99
9556,2021-11-09,Australia-Gangavaram,Supramax,43.28,3783.4,4213.0,3516.0,3342.0,639.71,341.33,95.99
9557,2021-11-09,Australia-Gangavaram,Panamax,33.71,3783.4,4213.0,3516.0,3342.0,639.71,341.33,95.99
